MSZoning,LotArea,Street,LandContour,Utilities,HouseStyle,YearBuilt,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,MoSold,YrSold,SalePrice
RL,9340,PAVE,LVL,ALLPUB,1STORY,1941,672,Y,SBRKR,672,1.0,0,2,1,4,0,1,8,2009,113000
RL,10246,PAVE,LVL,ALLPUB,SLVL,1965,648,Y,SBRKR,960,-1.0,0,0,1,3,0,1,5,2006,145000
RL,10205,PAVE,LVL,ALLPUB,SFOYER,1962,925,Y,SBRKR,999,1.0,0,3,1,6,0,1,5,2006,134500
RL,7094,PAVE,LVL,ALLPUB,1STORY,1966,894,Y,SBRKR,894,1.0,0,3,1,5,0,1,5,2007,125000
RM,8930,PAVE,LVL,ALLPUB,1.5FIN,1978,0,Y,SBRKR,1318,2.0,0,4,2,8,0,2,4,2010,112000
FV,8640,PAVE,LVL,ALLPUB,1STORY,2009,1300,Y,SBRKR,1314,2.0,0,3,1,6,0,2,9,2009,229456
RM,6240,PAVE,LVL,ALLPUB,1.5FIN,1947,0,N,SBRKR,672,1.0,0,2,1,3,0,0,7,2006,80500
RM,1680,PAVE,LVL,ALLPUB,2STORY,1971,672,Y,SBRKR,672,1.0,1,3,1,7,0,0,4,2006,91500
RL,7800,PAVE,LVL,ALLPUB,1STORY,1964,912,Y,SBRKR,912,1.0,0,2,1,5,0,1,11,2006,115000
RL,8250,PAVE,LVL,ALLPUB,1STORY,1968,952,Y,SBRKR,1211,1.0,0,3,1,5,1,1,8,2008,134000
RL,10496,PAVE,LVL,ALLPUB,1.5FIN,1949,1040,Y,SBRKR,1168,2.0,0,3,1,7,1,1,1,2007,143000
RL,10680,PAVE,LVL,ALLPUB,1STORY,1951,2136,N,FUSEA,2136,2.0,0,4,1,7,0,2,10,2006,137900
RL,15384,PAVE,LVL,ALLPUB,2STORY,2004,788,Y,SBRKR,788,2.0,1,3,1,8,1,2,2,2008,184000
RL,10482,PAVE,LVL,ALLPUB,SLVL,1958,588,Y,SBRKR,1138,1.0,0,3,1,6,0,1,6,2007,145000
RL,14598,PAVE,LVL,ALLPUB,2STORY,2007,894,Y,SBRKR,894,2.0,1,4,1,9,1,3,1,2008,214000
RL,8872,PAVE,LVL,ALLPUB,1STORY,1965,912,Y,SBRKR,912,1.0,0,2,1,5,0,2,12,2008,147000
RL,8769,PAVE,LVL,ALLPUB,1STORY,2008,1702,Y,SBRKR,1702,1.0,1,1,1,7,1,3,10,2008,367294
RL,7910,PAVE,LVL,ALLPUB,SLVL,1960,1075,Y,SBRKR,1507,2.0,0,4,1,7,0,1,8,2008,127000
RL,18890,PAVE,LVL,ALLPUB,1.5FIN,1977,1361,Y,SBRKR,1361,2.0,2,4,2,12,1,2,8,2007,190000
RL,7728,PAVE,LVL,ALLPUB,SLVL,1962,1106,Y,SBRKR,1190,1.0,0,3,1,6,0,2,5,2006,132500
RL,9842,PAVE,LVL,ALLPUB,1STORY,1962,0,Y,SBRKR,1224,2.0,0,2,2,6,0,2,3,2007,101800
RL,12160,PAVE,LVL,ALLPUB,1STORY,1959,1188,Y,SBRKR,1188,1.0,0,3,1,6,0,2,5,2010,142000
RH,8525,PAVE,BNK,ALLPUB,2STORY,1911,940,N,FUSEA,1024,1.0,1,4,1,7,0,0,11,2008,130000
RL,13132,PAVE,LVL,ALLPUB,2STORY,1914,747,Y,FUSEF,892,1.0,1,4,1,9,0,1,7,2006,138887
RL,2628,PAVE,LVL,ALLPUB,2STORY,2003,764,Y,SBRKR,764,2.0,1,2,1,6,0,2,6,2010,175500
RL,12393,PAVE,LVL,ALLPUB,2STORY,2004,847,Y,SBRKR,847,2.0,1,4,1,8,1,2,9,2006,195000
RL,13072,PAVE,LVL,ALLPUB,1STORY,2005,1141,Y,SBRKR,1141,1.0,1,3,1,6,0,2,3,2006,142500
RL,9037,PAVE,HLS,ALLPUB,1STORY,2006,1476,Y,SBRKR,1484,2.0,0,2,1,6,1,2,12,2007,265900
RL,8158,PAVE,LVL,ALLPUB,2STORY,2003,884,Y,SBRKR,884,2.0,1,3,1,8,0,2,7,2008,224900
RL,9849,PAVE,LVL,ALLPUB,1STORY,2007,1689,Y,SBRKR,1689,2.0,0,3,1,7,0,3,6,2007,248328
RL,10625,PAVE,LVL,ALLPUB,SFOYER,1974,1053,Y,SBRKR,1173,2.0,0,3,1,6,2,2,1,2010,170000
RL,13891,PAVE,LVL,ALLPUB,1STORY,2006,2076,Y,SBRKR,2076,2.0,1,2,1,7,1,3,9,2006,465000
RL,11435,PAVE,HLS,ALLPUB,2STORY,1929,792,Y,SBRKR,792,1.0,0,3,1,7,2,2,6,2006,230000
RL,12090,PAVE,LVL,ALLPUB,SLVL,1984,585,Y,SBRKR,1140,3.0,1,3,1,7,1,2,1,2007,178000
FV,8125,PAVE,LVL,ALLPUB,2STORY,2005,756,Y,SBRKR,756,2.0,1,3,1,6,0,2,3,2006,186500
RL,12328,PAVE,LVL,ALLPUB,SLVL,1976,1012,Y,SBRKR,1034,1.0,0,3,1,6,0,3,5,2010,169900
RM,9600,PAVE,LVL,ALLPUB,2.5UNF,1917,735,N,SBRKR,1134,1.0,1,3,1,8,1,2,4,2008,129500
RL,7200,PAVE,LVL,ALLPUB,1STORY,1950,876,Y,SBRKR,988,1.0,0,3,1,6,0,1,5,2007,119000
RL,11160,PAVE,LVL,ALLPUB,1STORY,1968,2110,Y,SBRKR,2110,2.0,1,3,1,8,2,2,4,2010,244000
RL,3136,PAVE,LVL,ALLPUB,1STORY,2003,1405,Y,SBRKR,1405,2.0,0,2,1,6,1,2,3,2006,171750
RL,9858,PAVE,LVL,ALLPUB,1STORY,1968,864,Y,SBRKR,874,1.0,0,3,1,5,0,1,11,2009,130000
RL,17542,PAVE,LVL,ALLPUB,2STORY,1974,1192,Y,SBRKR,1516,2.0,1,3,1,9,2,2,7,2007,294000
RL,6931,PAVE,LVL,ALLPUB,2STORY,2003,746,Y,SBRKR,760,2.0,1,3,1,7,1,2,7,2008,165400
RM,6240,PAVE,LVL,ALLPUB,1.5FIN,1931,884,Y,FUSEA,959,1.0,0,3,1,6,1,1,11,2007,127500
RL,14303,PAVE,LVL,ALLPUB,1STORY,1994,1986,Y,SBRKR,1987,2.0,0,2,1,7,1,2,8,2008,301500
RL,4060,PAVE,LVL,ALLPUB,1STORY,1922,864,Y,SBRKR,864,1.0,0,2,1,4,0,0,7,2009,99900
RL,9587,PAVE,LVL,ALLPUB,SLVL,2005,856,Y,SBRKR,1166,2.0,0,2,1,5,0,2,7,2008,190000
RL,9750,PAVE,LVL,ALLPUB,1STORY,1969,1054,Y,SBRKR,1054,1.0,1,3,1,6,0,2,7,2008,151000
RL,24682,PAVE,LVL,ALLPUB,2STORY,1999,841,Y,SBRKR,892,2.0,1,3,1,7,1,2,6,2009,181000
RL,9600,PAVE,LVL,ALLPUB,1STORY,1956,1050,Y,SBRKR,1050,1.0,0,2,1,5,0,1,6,2009,128900
RL,11250,PAVE,LVL,ALLPUB,1.5FIN,1957,1104,Y,FUSEA,1104,1.0,0,5,1,8,2,1,11,2009,161500
RL,13515,PAVE,LVL,ALLPUB,2STORY,1919,764,Y,FUSEA,1060,1.0,0,3,1,8,1,2,7,2007,180500
RH,4060,PAVE,LVL,ALLPUB,1STORY,1998,1405,Y,SBRKR,1337,2.0,0,2,1,5,0,2,8,2008,181000
FV,3735,PAVE,LVL,ALLPUB,2STORY,1999,691,Y,SBRKR,713,2.0,1,3,1,6,0,2,3,2006,183900
RM,10120,PAVE,BNK,ALLPUB,2.5UNF,1910,925,N,FUSEF,964,1.0,1,4,2,9,1,1,1,2007,122000
RL,13214,PAVE,HLS,ALLPUB,1STORY,2008,2002,Y,SBRKR,2018,2.0,0,3,1,10,1,3,5,2010,378500
RL,14100,PAVE,LVL,ALLPUB,1.5FIN,1935,728,Y,SBRKR,1968,3.0,1,4,1,11,2,3,5,2008,381000
RL,11344,PAVE,LVL,ALLPUB,1.5FIN,1958,874,Y,FUSEA,874,1.0,1,3,1,7,0,1,7,2007,144000
RL,23595,PAVE,LOW,ALLPUB,1STORY,1979,1332,Y,SBRKR,1332,-1.0,1,0,1,4,1,2,4,2010,260000
RL,9156,PAVE,LVL,ALLPUB,1STORY,1968,1489,Y,SBRKR,1489,2.0,0,3,1,7,1,2,8,2009,185750
RL,13526,PAVE,LVL,ALLPUB,1STORY,1965,935,Y,SBRKR,935,1.0,0,3,1,5,0,1,11,2006,137000
RL,11512,PAVE,LVL,ALLPUB,SLVL,1959,1019,Y,SBRKR,1357,1.0,0,2,1,5,1,1,5,2008,177000
RL,5362,PAVE,LVL,ALLPUB,1.5FIN,1910,661,Y,SBRKR,661,2.0,0,3,1,8,1,2,11,2007,139000
RL,11345,PAVE,LVL,ALLPUB,2STORY,1948,928,Y,FUSEA,928,2.0,0,4,2,10,0,2,7,2007,137000
RL,12936,PAVE,LVL,ALLPUB,2STORY,1972,723,Y,SBRKR,735,1.0,1,3,1,6,1,2,12,2009,162000
RL,17871,PAVE,LVL,ALLPUB,SLVL,1967,1680,Y,SBRKR,1724,1.0,1,3,1,7,1,2,6,2009,197900
RL,9473,PAVE,LVL,ALLPUB,2STORY,2002,1128,Y,SBRKR,1128,2.0,1,3,1,7,1,2,3,2008,237000
C (ALL),7500,PAVE,LVL,ALLPUB,1.5FIN,1920,698,Y,FUSEA,698,1.0,0,2,1,6,0,2,4,2010,68400
RL,9808,PAVE,LVL,ALLPUB,1STORY,2002,1573,Y,SBRKR,1573,2.0,0,3,1,6,0,2,3,2009,227000
RL,8049,PAVE,LVL,ALLPUB,1STORY,1990,1309,Y,SBRKR,1339,2.0,0,2,1,6,1,2,7,2006,180000
RL,8800,PAVE,LVL,ALLPUB,1STORY,1977,1040,Y,SBRKR,1040,2.0,0,3,1,5,0,2,9,2009,150500
RL,9400,PAVE,LOW,ALLPUB,2STORY,1971,912,Y,SBRKR,912,2.0,2,4,2,8,0,0,4,2010,139000
RL,9638,PAVE,LVL,ALLPUB,1.5FIN,1919,804,Y,SBRKR,1699,2.0,0,4,1,10,1,1,3,2010,169000
RM,6000,PAVE,LVL,ALLPUB,1.5FIN,1939,780,Y,FUSEF,825,1.0,0,4,1,6,1,1,5,2009,132500
RL,9790,PAVE,LVL,ALLPUB,1STORY,1963,1328,Y,SBRKR,1328,1.0,1,3,1,6,2,2,6,2010,143000
RL,36500,PAVE,LOW,ALLPUB,1STORY,1964,1624,Y,SBRKR,1582,2.0,0,4,1,7,0,2,6,2006,190000
RL,5664,PAVE,LVL,ALLPUB,1STORY,2000,1501,Y,SBRKR,1659,2.0,0,2,1,5,1,2,10,2009,278000
RL,11065,PAVE,LVL,ALLPUB,2STORY,2006,1085,Y,SBRKR,1120,2.0,1,3,1,8,1,3,10,2006,281000
RL,14112,PAVE,LVL,ALLPUB,SLVL,1964,1152,Y,SBRKR,1152,1.0,0,3,1,6,1,2,4,2010,180500
RM,1680,PAVE,LVL,ALLPUB,2STORY,1972,630,Y,SBRKR,630,2.0,1,3,1,6,0,1,2,2009,119500
RM,6600,PAVE,LVL,ALLPUB,2STORY,1892,994,N,SBRKR,1378,2.0,0,4,2,11,0,1,12,2009,107500
RL,10140,PAVE,LVL,ALLPUB,2STORY,1976,832,Y,SBRKR,832,2.0,1,4,1,8,1,2,3,2006,162900
RL,8172,PAVE,LVL,ALLPUB,1STORY,1955,864,Y,SBRKR,864,1.0,0,2,1,5,0,2,4,2006,115000
RL,8400,PAVE,LVL,ALLPUB,1STORY,1968,1052,Y,SBRKR,1052,1.0,1,3,1,5,0,1,11,2006,138500
RL,8700,PAVE,LVL,ALLPUB,1STORY,1963,1120,Y,SBRKR,1128,2.0,0,3,1,6,0,2,12,2008,155000
RM,3675,PAVE,LVL,ALLPUB,SFOYER,2005,547,Y,SBRKR,1072,2.0,0,2,1,5,0,2,6,2006,140000
RL,63887,PAVE,BNK,ALLPUB,2STORY,2008,6110,Y,SBRKR,4692,2.0,1,3,1,12,3,2,1,2008,160000
RL,7500,PAVE,LVL,ALLPUB,1STORY,1959,1246,Y,SBRKR,1246,1.0,1,3,1,6,0,1,5,2010,154000
RL,10762,PAVE,LVL,ALLPUB,2STORY,1999,978,Y,SBRKR,1005,2.0,1,3,1,9,1,2,5,2009,225000
RL,7500,PAVE,BNK,ALLPUB,2STORY,1942,771,Y,SBRKR,753,1.0,0,3,1,7,2,1,11,2009,177500
RL,10120,PAVE,LVL,ALLPUB,2STORY,1994,1165,Y,SBRKR,1203,2.0,1,4,1,8,1,3,12,2006,290000
RL,8688,PAVE,LVL,ALLPUB,1STORY,2005,1616,Y,SBRKR,1616,2.0,0,3,1,7,0,3,4,2006,232000
RM,3363,PAVE,LVL,ALLPUB,2STORY,2004,976,Y,SBRKR,976,2.0,0,3,1,7,0,2,4,2006,130000
RL,13173,PAVE,LVL,ALLPUB,1STORY,2006,1652,Y,SBRKR,1652,2.0,0,2,1,6,2,2,11,2009,325000
RL,6955,PAVE,LVL,ALLPUB,1STORY,2005,1368,Y,SBRKR,1368,2.0,0,2,1,6,1,2,9,2006,202500
RL,8072,PAVE,LVL,ALLPUB,1STORY,1994,990,Y,SBRKR,990,1.0,0,3,1,5,0,2,5,2009,138000
RM,12000,PAVE,LVL,ALLPUB,1STORY,1948,924,Y,SBRKR,1122,1.0,0,2,1,6,0,2,5,2008,147000
RL,7153,PAVE,LVL,ALLPUB,1STORY,1991,1278,Y,SBRKR,1294,2.0,0,3,1,6,0,2,6,2008,179200
RL,17500,PAVE,LVL,ALLPUB,1STORY,1959,1902,Y,SBRKR,1902,2.0,0,3,1,7,2,2,5,2010,335000
RL,8814,PAVE,LVL,ALLPUB,1STORY,2005,1274,Y,SBRKR,1274,2.0,0,3,1,6,0,2,1,2007,203000
RL,9572,PAVE,LVL,ALLPUB,2STORY,1990,1453,Y,SBRKR,1453,2.0,1,4,1,9,1,2,6,2007,302000
RL,14774,PAVE,LVL,ALLPUB,2STORY,1999,1393,Y,SBRKR,1422,2.0,1,4,1,10,1,3,5,2010,333168
RL,8190,PAVE,LVL,ALLPUB,1STORY,1954,948,Y,SBRKR,948,1.0,0,3,1,5,1,1,10,2007,119000
RL,11075,PAVE,LVL,ALLPUB,2STORY,1969,952,Y,SBRKR,1092,2.0,1,4,1,9,2,2,6,2008,206900
RL,10226,PAVE,LVL,ALLPUB,1STORY,2008,1622,Y,SBRKR,1630,2.0,0,3,1,8,1,3,1,2009,295493
FV,4230,PAVE,LVL,ALLPUB,1STORY,2006,1352,Y,SBRKR,1352,2.0,0,2,1,5,1,2,4,2007,208900
RL,14781,PAVE,LVL,ALLPUB,1STORY,2001,1753,Y,SBRKR,1787,2.0,0,3,1,7,1,3,8,2006,275000
RL,10215,PAVE,BNK,ALLPUB,1STORY,1954,864,Y,SBRKR,948,1.0,0,3,1,5,0,1,2,2007,111000
RL,8400,PAVE,LVL,ALLPUB,1STORY,1957,1478,Y,SBRKR,1478,1.0,1,3,1,6,2,2,6,2009,156500
RL,6627,PAVE,LVL,ALLPUB,1STORY,1949,0,N,SBRKR,720,1.0,0,2,1,4,0,1,7,2008,72500
RL,10186,PAVE,LVL,ALLPUB,2STORY,1992,750,Y,SBRKR,1061,2.0,1,3,1,8,1,2,6,2010,190000
RL,5330,PAVE,HLS,ALLPUB,1STORY,1940,420,Y,SBRKR,708,1.0,0,2,1,5,0,0,12,2009,82500
RL,9986,PAVE,LVL,ALLPUB,1STORY,2006,1795,Y,SBRKR,1795,2.0,0,2,1,7,1,3,2,2007,147000
RM,3636,PAVE,LVL,ALLPUB,1STORY,1922,796,N,SBRKR,796,1.0,0,2,1,5,0,0,1,2008,55000
RH,4270,PAVE,BNK,ALLPUB,1STORY,1931,544,Y,SBRKR,774,1.0,0,3,1,6,0,0,5,2007,79000
RL,6600,PAVE,LVL,ALLPUB,1STORY,1982,816,Y,SBRKR,816,1.0,0,3,1,5,1,1,10,2008,130500
RM,10440,PAVE,LVL,ALLPUB,1.5FIN,1920,1510,Y,SBRKR,1584,2.0,0,5,1,8,2,2,6,2008,256000
RL,9084,PAVE,LVL,ALLPUB,2STORY,1998,935,Y,SBRKR,955,2.0,1,3,1,8,1,2,6,2006,176500
RL,10000,PAVE,LVL,ALLPUB,1STORY,2006,1588,Y,SBRKR,1588,2.0,0,3,1,7,1,3,12,2007,227000
RL,10780,PAVE,LVL,ALLPUB,SLVL,1976,911,Y,SBRKR,954,1.0,0,3,1,6,0,2,7,2006,132500
RL,8877,PAVE,LVL,ALLPUB,1STORY,1938,816,Y,SBRKR,816,1.0,0,2,1,3,1,1,5,2009,100000
RM,7200,PAVE,LVL,ALLPUB,1.5FIN,1938,803,Y,SBRKR,803,1.0,1,2,1,6,0,1,7,2006,125500
RM,2368,PAVE,LVL,ALLPUB,2STORY,1970,765,Y,SBRKR,765,1.0,1,3,1,7,0,2,5,2009,125000
RL,9650,PAVE,LVL,ALLPUB,1STORY,1977,1350,Y,SBRKR,1334,2.0,0,2,1,6,1,2,4,2009,167900
RL,9246,PAVE,LVL,ALLPUB,1STORY,1973,1656,Y,SBRKR,1656,2.0,0,4,2,8,0,2,11,2008,135000
RM,4118,PAVE,BNK,ALLPUB,1STORY,1941,693,N,FUSEA,693,1.0,0,2,1,4,0,0,3,2006,52500
RL,13450,PAVE,LVL,ALLPUB,2STORY,2002,916,Y,SBRKR,920,2.0,1,3,1,8,0,2,6,2006,200000
RL,9560,PAVE,LVL,ALLPUB,1STORY,1972,864,Y,SBRKR,864,1.0,0,3,1,5,0,1,6,2006,128500
RL,8294,PAVE,LVL,ALLPUB,1STORY,1971,858,Y,SBRKR,872,1.0,0,3,1,5,0,4,6,2007,123000
RL,13695,PAVE,LVL,ALLPUB,1STORY,2003,1114,Y,SBRKR,1114,1.0,0,3,1,6,0,2,7,2008,155000
RL,9375,PAVE,LVL,ALLPUB,2STORY,2002,1284,Y,SBRKR,1284,2.0,1,3,1,7,1,2,8,2007,228500
RL,7558,PAVE,BNK,ALLPUB,1.5FIN,1928,896,Y,SBRKR,1172,1.0,1,3,1,9,1,2,3,2009,177000
RL,11103,PAVE,LVL,ALLPUB,2STORY,2006,728,Y,SBRKR,728,2.0,1,3,1,8,1,2,7,2007,155835
RM,6000,PAVE,LVL,ALLPUB,1STORY,1920,960,Y,FUSEA,960,1.0,0,2,1,5,0,1,7,2007,108500
RL,20781,PAVE,LVL,ALLPUB,1STORY,1968,1568,Y,SBRKR,2156,2.0,0,3,1,9,1,2,6,2006,262500
RL,15306,PAVE,HLS,ALLPUB,1STORY,2006,1732,Y,SBRKR,1776,2.0,0,3,1,7,1,3,5,2007,283463
RL,16196,PAVE,LOW,ALLPUB,1STORY,1998,1482,Y,SBRKR,1494,2.0,0,3,1,5,1,2,8,2007,215000
RM,5250,PAVE,LVL,ALLPUB,2STORY,1872,684,N,SBRKR,938,2.0,0,4,1,8,0,0,12,2008,122000
RL,11643,PAVE,LVL,ALLPUB,2STORY,1969,1248,Y,SBRKR,1338,2.0,2,6,2,12,0,4,8,2009,200000
RL,9247,PAVE,LVL,ALLPUB,2STORY,1962,858,Y,SBRKR,858,1.0,1,4,1,8,1,2,3,2008,171000
RM,6000,PAVE,LVL,ALLPUB,1.5FIN,1937,698,Y,SBRKR,786,1.0,0,2,1,4,0,2,7,2009,134900
RL,14720,PAVE,LVL,ALLPUB,1.5FIN,1995,2033,Y,SBRKR,2053,2.0,1,4,1,9,1,3,3,2010,410000
RL,10316,PAVE,LVL,ALLPUB,2STORY,2000,992,Y,SBRKR,992,2.0,1,3,1,7,1,3,6,2008,235000
RL,10192,PAVE,LVL,ALLPUB,SLVL,1968,570,Y,SBRKR,1222,3.0,0,4,1,8,1,2,9,2006,170000
RL,9477,PAVE,LVL,ALLPUB,1STORY,1966,864,Y,SBRKR,892,1.0,0,3,1,5,0,1,10,2008,110000
RL,12537,PAVE,LVL,ALLPUB,1STORY,1971,1078,Y,SBRKR,1078,1.0,1,3,1,6,1,2,4,2010,149900
FV,2117,PAVE,LVL,ALLPUB,2STORY,2000,756,Y,SBRKR,769,2.0,1,3,1,5,0,2,6,2010,177500
RL,16737,PAVE,LVL,ALLPUB,1STORY,2004,1980,Y,SBRKR,1980,2.0,0,3,1,8,1,3,9,2006,315000
RL,9842,PAVE,LVL,ALLPUB,2STORY,1921,612,Y,SBRKR,990,3.0,1,4,1,8,0,2,5,2008,189000
RL,16158,PAVE,LOW,ALLPUB,1STORY,2005,1530,Y,SBRKR,1530,2.0,0,3,1,7,1,2,6,2009,260000
RL,12513,PAVE,LVL,ALLPUB,1.5FIN,1920,715,Y,SBRKR,1281,2.0,0,4,1,7,1,1,6,2009,104900
RL,8499,PAVE,LVL,ALLPUB,2STORY,2006,616,Y,SBRKR,616,2.0,1,3,1,6,1,2,3,2007,156932
FV,3180,PAVE,LVL,ALLPUB,2STORY,2005,600,Y,SBRKR,520,2.0,1,2,1,4,0,2,4,2006,144152
FV,7500,PAVE,LVL,ALLPUB,2STORY,2000,814,Y,SBRKR,814,2.0,1,3,1,7,0,2,1,2010,216000
RL,9179,PAVE,LVL,ALLPUB,2STORY,1999,873,Y,SBRKR,882,2.0,1,3,1,7,0,2,6,2008,193000
RM,2665,PAVE,LVL,ALLPUB,2STORY,1977,757,Y,SBRKR,925,2.0,0,4,1,6,1,1,7,2006,127000
RM,4435,PAVE,LVL,ALLPUB,1STORY,2003,848,Y,SBRKR,848,1.0,0,1,1,4,0,2,6,2009,144000
RL,10635,PAVE,LVL,ALLPUB,1STORY,2003,1657,Y,SBRKR,1668,2.0,0,3,1,8,1,2,5,2010,232000
RL,5400,PAVE,LVL,ALLPUB,1.5FIN,1920,840,Y,SBRKR,840,1.0,0,2,1,6,0,1,10,2009,105000
RL,9600,PAVE,LVL,ALLPUB,SLVL,1955,992,Y,SBRKR,1661,1.0,0,3,1,8,1,1,10,2008,165500
RL,9750,PAVE,LVL,ALLPUB,2STORY,1998,1108,Y,SBRKR,1108,2.0,1,3,1,8,1,2,6,2006,274300
RL,11400,PAVE,LVL,ALLPUB,1STORY,2001,2633,Y,SBRKR,2633,2.0,1,2,1,8,2,3,3,2007,466500
FV,10625,PAVE,LVL,ALLPUB,2STORY,2005,1026,Y,SBRKR,1026,2.0,1,3,1,9,1,3,7,2008,250000
RL,10991,PAVE,HLS,ALLPUB,1STORY,2007,1571,Y,SBRKR,1571,2.0,0,3,1,7,1,3,12,2007,239000
RL,6292,PAVE,BNK,ALLPUB,1STORY,1930,768,N,SBRKR,790,1.0,0,2,1,4,0,1,4,2008,91000
RL,10998,PAVE,LVL,ALLPUB,1.5FIN,1941,984,Y,SBRKR,984,2.0,0,3,1,6,0,2,7,2009,117000
RM,1953,PAVE,LVL,ALLPUB,2STORY,1973,483,Y,SBRKR,483,1.0,1,2,1,5,0,1,6,2006,83000
RL,9735,PAVE,LVL,ALLPUB,SLVL,2006,384,Y,UNKNOWN,754,2.0,1,3,1,7,0,2,5,2008,167500
RL,8212,PAVE,LVL,ALLPUB,1STORY,1914,864,N,FUSEF,864,1.0,0,2,1,5,0,1,6,2010,58500
RL,12925,PAVE,LVL,ALLPUB,1STORY,1970,1205,Y,SBRKR,2117,2.0,1,4,1,7,2,2,5,2008,237500
RM,7200,PAVE,LVL,ALLPUB,2STORY,1920,596,Y,SBRKR,998,1.0,1,4,1,8,0,2,10,2006,157000
RL,25339,PAVE,LVL,ALLPUB,1STORY,1918,816,Y,SBRKR,1416,2.0,0,3,1,7,0,2,8,2007,112000
RL,9060,PAVE,LVL,ALLPUB,1.5FIN,1939,560,Y,SBRKR,698,1.0,0,2,1,6,0,1,10,2009,105000
RM,5436,PAVE,LVL,ALLPUB,1.5FIN,1922,796,Y,SBRKR,796,1.0,0,3,1,7,0,1,5,2010,125500
RL,16692,PAVE,LVL,ALLPUB,2STORY,1978,1392,Y,SBRKR,1392,3.0,1,5,1,12,2,2,7,2006,250000
RM,8520,PAVE,LVL,ALLPUB,1.5FIN,1916,714,N,SBRKR,1664,2.0,0,5,1,10,1,1,8,2007,136000
RL,14892,PAVE,HLS,ALLPUB,1STORY,2006,1746,Y,SBRKR,1746,2.0,0,3,1,7,2,3,10,2009,377500
RM,6000,PAVE,LVL,ALLPUB,1.5FIN,1941,735,Y,SBRKR,869,1.0,0,3,1,6,1,2,3,2007,131000
RL,9100,PAVE,LVL,ALLPUB,1STORY,2000,1525,Y,SBRKR,1525,2.0,0,3,1,6,0,2,9,2006,235000
RL,8944,PAVE,LVL,ALLPUB,1STORY,1967,1584,Y,SBRKR,1584,2.0,0,4,2,8,0,3,4,2009,124000
RL,7838,PAVE,LVL,ALLPUB,SFOYER,1967,864,Y,SBRKR,900,1.0,0,3,1,6,1,1,12,2006,123000
RM,10800,PAVE,LVL,ALLPUB,1.5FIN,1905,482,N,SBRKR,1221,2.0,0,3,2,7,1,2,4,2008,163000
RL,4045,PAVE,LVL,ALLPUB,1STORY,2006,1356,Y,SBRKR,1500,2.0,0,2,1,6,1,3,10,2006,246578
RL,12665,PAVE,LVL,ALLPUB,2STORY,2005,1094,Y,SBRKR,1133,2.0,1,4,1,9,1,3,2,2007,281213
RL,57200,PAVE,BNK,ALLPUB,1STORY,1948,747,Y,SBRKR,1687,1.0,0,3,1,7,2,2,6,2010,160000
RM,6120,PAVE,LVL,ALLPUB,2STORY,1920,939,Y,SBRKR,939,1.0,1,4,1,8,0,1,5,2007,137500
RL,7200,PAVE,LVL,ALLPUB,1.5FIN,1950,1208,Y,FUSEA,1136,1.0,1,3,1,7,0,1,5,2009,138000
RL,6171,PAVE,LVL,ALLPUB,1.5FIN,1925,976,Y,SBRKR,1160,2.0,1,3,1,7,1,1,10,2009,137450
RM,6000,PAVE,LVL,ALLPUB,1.5FIN,1929,862,Y,SBRKR,950,1.0,0,3,1,5,1,1,7,2008,120000
RL,7415,PAVE,LVL,ALLPUB,2STORY,2004,839,Y,SBRKR,864,2.0,1,3,1,8,1,2,4,2008,193000
RL,6762,PAVE,LVL,ALLPUB,1STORY,2006,1286,Y,SBRKR,1294,2.0,0,2,1,6,1,2,7,2006,193879
RL,15256,PAVE,LVL,ALLPUB,1STORY,2007,1485,Y,SBRKR,1464,2.0,0,3,1,6,0,3,8,2007,282922
RL,10410,PAVE,LVL,ALLPUB,1.5FIN,1915,672,Y,SBRKR,694,1.0,0,3,1,6,0,3,1,2006,105000
RM,3842,PAVE,HLS,ALLPUB,1STORY,2004,1594,Y,SBRKR,1646,2.0,0,2,1,5,1,2,1,2008,275000
RL,8445,PAVE,LVL,ALLPUB,SFOYER,1972,768,Y,SBRKR,768,1.0,0,2,1,5,0,2,3,2009,133000
RL,8780,PAVE,LVL,ALLPUB,1STORY,1985,833,Y,SBRKR,833,1.0,0,3,1,5,0,0,3,2009,112000
RM,7740,PAVE,LVL,ALLPUB,2STORY,1910,622,Y,SBRKR,741,1.0,0,3,1,6,0,2,6,2010,125500
RL,20544,PAVE,LVL,ALLPUB,2STORY,1986,791,Y,SBRKR,1236,2.0,1,3,1,7,1,2,11,2008,215000
RL,12420,PAVE,LVL,ALLPUB,2STORY,2001,944,Y,SBRKR,944,2.0,1,3,1,6,0,2,6,2009,230000
RL,9600,PAVE,LVL,ALLPUB,1.5FIN,1950,856,Y,SBRKR,1112,1.0,1,3,1,6,0,1,9,2009,140000
RL,7200,PAVE,LVL,ALLPUB,1STORY,1949,0,N,FUSEF,1040,2.0,0,2,2,6,0,2,6,2009,90000
RL,10994,PAVE,LVL,ALLPUB,1STORY,2005,1844,Y,SBRKR,1844,2.0,0,2,1,7,1,2,9,2009,257000
